OrderId,CustomerId,OrderDate,Amount
665,222,2023-05-09 00:00:00,149.96
666,222,2022-01-31 00:00:00,550.62
667,222,2020-01-02 00:00:00,717.31
668,223,2023-04-12 00:00:00,258.96
669,223,2020-03-10 00:00:00,181.66
670,223,2020-04-18 00:00:00,579.15
671,224,2020-04-25 00:00:00,396.09
672,224,2020-02-14 00:00:00,198.6
673,225,2023-12-18 00:00:00,917.65
674,225,2022-02-12 00:00:00,829.87
675,225,2021-01-08 00:00:00,247.38
676,226,2023-04-19 00:00:00,137.69
677,226,2022-06-28 00:00:00,465.3
678,227,2021-02-12 00:00:00,225.86
679,227,2023-11-05 00:00:00,866.82
680,228,2022-02-11 00:00:00,251.36
681,228,2022-11-06 00:00:00,637.06
682,228,2022-07-10 00:00:00,650.13
683,229,2022-02-04 00:00:00,32.93
684,230,2023-07-19 00:00:00,715.78
685,230,2020-03-11 00:00:00,220.52
686,230,2022-05-29 00:00:00,741.21
687,230,2020-01-27 00:00:00,408.5
688,230,2021-09-06 00:00:00,975.17
689,231,2023-07-11 00:00:00,37.64
690,231,2020-07-10 00:00:00,376.56
691,232,2021-09-17 00:00:00,146.82
692,232,2022-03-17 00:00:00,540.9
693,233,2021-07-02 00:00:00,72.79
694,233,2023-09-09 00:00:00,683.14
695,234,2022-09-19 00:00:00,732.31
696,234,2023-04-17 00:00:00,365.15
697,234,2022-12-28 00:00:00,244.09
698,234,2021-07-02 00:00:00,72.36
699,235,2022-12-20 00:00:00,535.31
700,235,2021-12-28 00:00:00,996.9
701,235,2021-10-21 00:00:00,53.49
702,235,2020-07-10 00:00:00,243.68
703,235,2021-04-08 00:00:00,613.36
704,236,2022-12-13 00:00:00,644.53
705,236,2020-08-01 00:00:00,619.33
706,236,2020-11-09 00:00:00,581.86
707,236,2023-04-29 00:00:00,384.11
708,237,2021-04-17 00:00:00,809.36
709,237,2023-12-21 00:00:00,595.99
710,237,2023-09-19 00:00:00,263.75
711,237,2021-01-30 00:00:00,929.93
712,237,2023-07-01 00:00:00,626.83
713,238,2023-10-07 00:00:00,560.71
714,238,2020-08-21 00:00:00,86.67
715,238,2020-01-16 00:00:00,653.11
716,238,2021-03-28 00:00:00,163.87
717,239,2022-12-17 00:00:00,275.47
718,239,2020-11-19 00:00:00,462.59
719,239,2022-12-21 00:00:00,276.33
720,239,2020-11-09 00:00:00,680.14
721,240,2020-03-04 00:00:00,247.25
722,241,2021-05-26 00:00:00,856.29
723,242,2022-05-31 00:00:00,22.01
724,242,2022-01-08 00:00:00,471.73
725,243,2023-08-28 00:00:00,660.64
726,243,2020-05-30 00:00:00,200.72
727,243,2022-11-03 00:00:00,733.08
728,243,2023-08-07 00:00:00,48.41
729,244,2020-11-22 00:00:00,868.03
730,244,2021-01-30 00:00:00,951.79
731,245,2021-08-26 00:00:00,998.83
732,245,2020-08-02 00:00:00,763.7
733,245,2022-06-04 00:00:00,557.63
734,245,2023-01-21 00:00:00,940.6
735,245,2023-10-13 00:00:00,589.3
736,246,2020-04-07 00:00:00,302.56
737,246,2023-12-24 00:00:00,676.97
738,246,2023-09-08 00:00:00,306.1
739,246,2020-02-14 00:00:00,992.62
740,247,2021-03-16 00:00:00,381.03
741,247,2021-03-16 00:00:00,244.47
742,247,2023-06-01 00:00:00,288.84
743,248,2023-05-29 00:00:00,472.36
744,248,2022-06-15 00:00:00,24.83
745,248,2020-12-13 00:00:00,584.49
746,248,2020-03-03 00:00:00,14.29
747,249,2020-06-24 00:00:00,769.06
748,249,2020-09-18 00:00:00,486.16
749,250,2020-05-18 00:00:00,83.94
750,250,2020-11-03 00:00:00,979.87
751,251,2022-01-26 00:00:00,763.15
752,251,2020-10-26 00:00:00,764.27
753,251,2021-12-04 00:00:00,609.06
754,252,2021-06-03 00:00:00,648.49
755,252,2022-04-19 00:00:00,332.13
756,252,2020-10-30 00:00:00,139.43
757,252,2021-05-12 00:00:00,809.37
758,253,2021-02-02 00:00:00,517.21
759,253,2023-10-26 00:00:00,504.74
760,253,2023-07-09 00:00:00,872.7
761,254,2021-04-14 00:00:00,998.25
762,254,2023-11-30 00:00:00,119.99
763,254,2022-11-24 00:00:00,376.71
764,255,2023-07-25 00:00:00,19.19
765,256,2022-08-13 00:00:00,936.4
766,256,2023-01-08 00:00:00,55.5
767,256,2020-01-20 00:00:00,195.08
768,256,2021-06-13 00:00:00,209.48
769,257,2023-11-03 00:00:00,563.89
770,258,2021-09-25 00:00:00,55.04
771,258,2020-07-27 00:00:00,598.05
772,258,2023-01-12 00:00:00,64.33
773,258,2023-06-22 00:00:00,97.47
774,258,2022-09-21 00:00:00,944.85
775,259,2020-12-13 00:00:00,830.72
776,259,2023-09-28 00:00:00,579.59
777,259,2023-05-17 00:00:00,572.93
778,260,2023-10-18 00:00:00,163.57
779,260,2023-10-17 00:00:00,861.45
780,260,2023-02-25 00:00:00,212.94
781,260,2023-01-31 00:00:00,547.89
782,260,2022-05-14 00:00:00,599.6
783,261,2022-01-22 00:00:00,834.91
784,262,2023-09-27 00:00:00,186.46
785,263,2023-01-03 00:00:00,784.0
786,263,2022-07-08 00:00:00,606.54
787,263,2021-02-09 00:00:00,244.67
788,263,2023-12-06 00:00:00,833.91
789,263,2023-03-29 00:00:00,899.05
790,264,2021-11-17 00:00:00,431.57
791,264,2021-02-18 00:00:00,30.12
792,264,2023-04-05 00:00:00,168.24
793,264,2020-02-03 00:00:00,46.96
794,264,2023-02-22 00:00:00,299.76
795,265,2020-05-01 00:00:00,281.74
796,265,2021-04-27 00:00:00,870.91
797,265,2020-03-03 00:00:00,481.53
798,265,2021-08-29 00:00:00,661.55
799,265,2020-01-20 00:00:00,608.27
800,266,2022-05-30 00:00:00,972.52
801,267,2022-11-03 00:00:00,406.15
802,267,2022-11-12 00:00:00,191.01
803,267,2022-02-24 00:00:00,364.2
804,267,2022-02-28 00:00:00,979.3
805,267,2021-05-02 00:00:00,429.53
806,268,2020-07-20 00:00:00,538.45
807,268,2023-11-21 00:00:00,659.73
808,268,2021-12-04 00:00:00,243.3
809,268,2020-06-26 00:00:00,854.13
810,268,2022-12-28 00:00:00,790.64
811,269,2022-10-07 00:00:00,157.28
812,269,2023-03-22 00:00:00,644.06
813,269,2023-10-17 00:00:00,47.71
814,269,2021-08-08 00:00:00,617.38
815,269,2020-02-01 00:00:00,613.65
816,270,2023-08-19 00:00:00,880.77
817,270,2022-09-09 00:00:00,70.05
818,271,2020-09-25 00:00:00,801.17
819,272,2021-03-23 00:00:00,371.53
820,273,2023-08-30 00:00:00,239.43
821,273,2021-03-09 00:00:00,701.31
822,274,2021-05-21 00:00:00,946.67
823,274,2023-10-05 00:00:00,488.28
824,275,2022-03-20 00:00:00,926.77
825,276,2020-01-26 00:00:00,285.06
826,276,2023-10-22 00:00:00,589.25
827,276,2023-06-01 00:00:00,907.19
828,276,2021-05-06 00:00:00,950.82
829,276,2022-12-31 00:00:00,859.95
830,277,2023-05-01 00:00:00,120.49
831,277,2020-07-16 00:00:00,113.64
832,277,2020-01-26 00:00:00,126.18
833,277,2023-05-02 00:00:00,429.95
834,277,2022-04-19 00:00:00,340.88
835,278,2022-08-03 00:00:00,435.09
836,279,2022-03-24 00:00:00,714.69
837,279,2023-01-24 00:00:00,885.46
838,279,2023-03-05 00:00:00,806.02
839,279,2022-06-20 00:00:00,625.79
840,280,2020-03-10 00:00:00,889.03
841,281,2023-06-26 00:00:00,245.08
842,281,2023-03-04 00:00:00,185.41
843,281,2021-08-11 00:00:00,783.4
844,281,2020-11-04 00:00:00,33.59
845,282,2023-12-16 00:00:00,586.96
846,282,2023-10-21 00:00:00,482.72
847,283,2020-12-13 00:00:00,646.77
848,283,2023-03-22 00:00:00,56.35
849,283,2023-10-31 00:00:00,871.86
850,283,2023-02-17 00:00:00,684.36
851,283,2020-05-09 00:00:00,739.19
852,284,2022-08-14 00:00:00,426.86
853,284,2021-12-17 00:00:00,665.06
854,285,2022-04-23 00:00:00,526.49
855,286,2020-11-20 00:00:00,314.29
856,287,2021-07-14 00:00:00,232.97
857,287,2021-03-04 00:00:00,182.65
858,287,2023-02-18 00:00:00,920.77
859,288,2021-06-02 00:00:00,115.61
860,288,2021-07-19 00:00:00,490.96
861,288,2022-08-15 00:00:00,594.32
862,289,2023-08-31 00:00:00,723.77
863,290,2023-03-26 00:00:00,382.26
864,291,2023-05-14 00:00:00,883.73
865,291,2022-10-01 00:00:00,914.11
866,291,2020-09-06 00:00:00,86.06
867,291,2021-03-20 00:00:00,559.43
868,292,2020-06-02 00:00:00,789.5
869,292,2022-02-07 00:00:00,931.11
870,292,2021-05-18 00:00:00,660.6
871,292,2021-10-28 00:00:00,776.33
872,293,2023-09-04 00:00:00,808.67
873,293,2020-11-30 00:00:00,282.24
874,293,2022-03-08 00:00:00,744.03
875,293,2022-02-09 00:00:00,86.49
876,293,2022-09-18 00:00:00,45.65
877,294,2021-10-04 00:00:00,75.62
878,294,2020-06-03 00:00:00,473.22
879,294,2021-07-23 00:00:00,758.42
880,294,2020-01-09 00:00:00,640.83
881,295,2023-09-19 00:00:00,167.18
882,295,2020-06-28 00:00:00,337.87
883,295,2020-10-31 00:00:00,967.56
884,295,2020-03-26 00:00:00,61.49
885,295,2021-10-01 00:00:00,498.5
886,296,2022-02-20 00:00:00,951.02
887,296,2022-06-15 00:00:00,330.13
888,297,2022-01-10 00:00:00,359.74
889,297,2021-08-24 00:00:00,537.81
890,298,2021-04-21 00:00:00,239.42
891,298,2021-01-13 00:00:00,69.83
892,298,2022-05-26 00:00:00,864.69
893,299,2023-06-10 00:00:00,930.52
894,299,2021-03-11 00:00:00,879.31
895,300,2020-05-10 00:00:00,445.97
896,300,2022-02-02 00:00:00,96.14
897,300,2020-05-05 00:00:00,402.39
898,301,2020-09-05 00:00:00,518.96
899,301,2020-03-16 00:00:00,349.86
900,301,2020-12-18 00:00:00,230.35
901,301,2021-11-22 00:00:00,785.19
902,302,2020-12-24 00:00:00,358.0
903,302,2021-08-01 00:00:00,181.1
904,303,2023-04-25 00:00:00,714.43
905,303,2023-02-01 00:00:00,495.35
906,303,2022-10-06 00:00:00,212.81
907,303,2020-05-01 00:00:00,918.8
908,304,2021-06-09 00:00:00,756.67
909,304,2022-07-15 00:00:00,329.7
910,304,2021-01-11 00:00:00,105.45
911,304,2020-03-15 00:00:00,11.14
912,305,2023-10-12 00:00:00,548.38
913,305,2023-10-31 00:00:00,111.49
914,305,2020-11-22 00:00:00,355.9
915,305,2021-07-26 00:00:00,611.24
916,305,2022-08-24 00:00:00,100.4
917,306,2020-02-08 00:00:00,534.39
918,307,2022-10-12 00:00:00,491.53
919,307,2022-01-04 00:00:00,141.17
920,307,2021-10-27 00:00:00,212.07
921,308,2022-08-02 00:00:00,213.0
922,308,2021-04-25 00:00:00,899.46
923,308,2020-09-08 00:00:00,422.23
924,309,2020-10-09 00:00:00,834.21
925,310,2023-07-17 00:00:00,188.2
926,311,2021-02-25 00:00:00,831.11
927,311,2021-03-09 00:00:00,519.69
928,312,2020-10-27 00:00:00,110.68
929,312,2023-12-23 00:00:00,574.71
930,312,2020-11-25 00:00:00,354.45
931,312,2023-02-28 00:00:00,345.98
932,312,2020-07-08 00:00:00,390.85
933,313,2022-10-15 00:00:00,604.53
934,313,2023-09-08 00:00:00,925.48
935,313,2021-01-08 00:00:00,509.71
936,313,2021-03-30 00:00:00,103.74
937,313,2023-05-16 00:00:00,860.66
938,314,2023-02-11 00:00:00,99.3
939,315,2022-07-02 00:00:00,745.43
940,316,2021-02-22 00:00:00,130.8
941,316,2022-01-18 00:00:00,890.88
942,316,2023-06-27 00:00:00,705.38
943,316,2022-05-02 00:00:00,518.23
944,316,2020-12-10 00:00:00,226.59
945,317,2022-04-30 00:00:00,201.77
946,317,2020-02-02 00:00:00,463.16
947,317,2023-07-08 00:00:00,627.83
948,318,2023-08-31 00:00:00,508.58
949,318,2020-02-23 00:00:00,150.53
950,319,2023-06-12 00:00:00,650.62
951,319,2020-03-15 00:00:00,442.63
952,319,2023-03-17 00:00:00,847.88
953,319,2023-01-28 00:00:00,255.63
954,319,2023-12-23 00:00:00,574.31
955,320,2020-07-23 00:00:00,963.26
956,320,2021-03-16 00:00:00,933.07
957,321,2021-06-03 00:00:00,918.01
958,322,2020-12-31 00:00:00,484.89
959,322,2023-08-11 00:00:00,198.62
960,322,2021-03-03 00:00:00,916.75
961,322,2022-10-12 00:00:00,517.95
962,322,2020-01-29 00:00:00,971.22
963,323,2020-03-12 00:00:00,251.82
964,323,2020-08-23 00:00:00,76.1
965,323,2022-03-29 00:00:00,710.18
966,323,2021-03-07 00:00:00,147.01
967,324,2023-01-18 00:00:00,896.53
968,325,2023-05-21 00:00:00,715.69
969,325,2023-04-16 00:00:00,226.27
970,325,2020-09-19 00:00:00,140.14
971,325,2023-07-13 00:00:00,235.77
972,326,2021-09-05 00:00:00,345.57
973,326,2022-02-01 00:00:00,706.21
974,326,2023-12-07 00:00:00,331.09
975,327,2020-10-20 00:00:00,981.47
976,327,2023-01-17 00:00:00,590.9
977,327,2023-07-30 00:00:00,685.83
978,327,2021-10-12 00:00:00,600.95
979,328,2022-01-26 00:00:00,185.01
980,328,2020-03-09 00:00:00,763.83
981,328,2022-10-02 00:00:00,872.46
982,328,2021-09-21 00:00:00,821.67
983,328,2022-08-06 00:00:00,668.95
984,329,2020-05-07 00:00:00,103.66
985,329,2022-06-26 00:00:00,899.71
986,329,2020-12-26 00:00:00,179.99
987,329,2021-07-06 00:00:00,884.43
988,330,2020-01-17 00:00:00,472.27
989,330,2022-06-03 00:00:00,774.72
990,330,2021-08-15 00:00:00,364.64
991,330,2021-02-06 00:00:00,322.23
992,330,2023-01-17 00:00:00,806.66
993,331,2023-07-10 00:00:00,856.14
994,331,2020-05-24 00:00:00,342.21
995,332,2022-05-13 00:00:00,284.27
996,332,2020-12-26 00:00:00,530.77
997,332,2020-12-16 00:00:00,339.64
998,332,2020-08-14 00:00:00,880.05
999,333,2022-11-16 00:00:00,61.14
1000,334,2023-02-21 00:00:00,293.75
1001,335,2020-04-15 00:00:00,615.81
1002,335,2023-06-04 00:00:00,546.23
1003,335,2020-08-06 00:00:00,672.37
1004,336,2022-06-15 00:00:00,731.25
1005,336,2020-09-30 00:00:00,340.75
1006,336,2020-04-13 00:00:00,681.75
1007,337,2020-07-27 00:00:00,408.17
1008,338,2021-09-13 00:00:00,273.12
1009,339,2022-09-20 00:00:00,148.35
1010,339,2021-10-25 00:00:00,544.5
1011,339,2020-05-07 00:00:00,403.06
1012,340,2021-10-30 00:00:00,174.48
1013,340,2020-04-11 00:00:00,558.26
1014,341,2020-08-15 00:00:00,301.29
1015,341,2023-03-20 00:00:00,923.77
1016,341,2020-09-11 00:00:00,655.02
1017,341,2021-12-03 00:00:00,596.77
1018,341,2022-09-20 00:00:00,748.92
1019,342,2023-04-11 00:00:00,203.9
1020,342,2021-12-08 00:00:00,839.53
1021,342,2023-09-22 00:00:00,801.81
1022,342,2020-01-27 00:00:00,153.79
1023,343,2021-11-18 00:00:00,684.08
1024,343,2021-10-28 00:00:00,75.22
1025,344,2021-06-13 00:00:00,566.24
1026,344,2020-05-31 00:00:00,57.03
1027,344,2022-09-10 00:00:00,151.67
1028,344,2023-03-28 00:00:00,594.5
1029,345,2022-07-09 00:00:00,33.25
1030,345,2023-12-24 00:00:00,504.45
1031,345,2021-01-28 00:00:00,191.25
1032,346,2023-06-07 00:00:00,300.36
1033,346,2020-01-30 00:00:00,638.22
1034,346,2023-01-26 00:00:00,787.29
1035,346,2022-01-16 00:00:00,807.99
1036,347,2022-12-19 00:00:00,740.96
1037,347,2022-06-03 00:00:00,243.82
1038,348,2022-07-03 00:00:00,478.48
1039,348,2020-06-11 00:00:00,588.42
1040,348,2023-09-19 00:00:00,659.37
1041,348,2021-11-21 00:00:00,16.11
1042,349,2022-07-01 00:00:00,615.7
1043,350,2021-01-05 00:00:00,471.19
1044,351,2020-10-14 00:00:00,235.27
1045,352,2022-05-17 00:00:00,935.51
1046,352,2022-08-18 00:00:00,532.41
1047,353,2023-01-07 00:00:00,840.12
1048,353,2022-02-02 00:00:00,265.86
1049,353,2021-04-24 00:00:00,470.9
1050,353,2020-12-05 00:00:00,808.68
1051,354,2023-11-30 00:00:00,62.86
1052,355,2022-12-19 00:00:00,80.11
1053,355,2023-08-12 00:00:00,266.04
1054,355,2023-05-23 00:00:00,241.37
1055,356,2020-05-30 00:00:00,629.54
1056,356,2022-04-02 00:00:00,399.42
1057,357,2020-12-02 00:00:00,613.64
1058,357,2021-01-28 00:00:00,87.97
1059,357,2020-10-19 00:00:00,231.87
1060,357,2022-11-02 00:00:00,458.0
1061,357,2021-06-07 00:00:00,603.6
1062,358,2020-10-29 00:00:00,922.85
1063,358,2023-12-28 00:00:00,30.08
1064,358,2023-04-05 00:00:00,652.9
1065,359,2022-06-05 00:00:00,201.79
1066,360,2020-06-12 00:00:00,884.59
1067,360,2020-02-21 00:00:00,292.48
1068,360,2022-04-25 00:00:00,270.38
1069,360,2021-03-21 00:00:00,476.07
1070,360,2020-08-20 00:00:00,927.15
1071,361,2021-06-21 00:00:00,29.83
1072,361,2020-03-02 00:00:00,291.9
1073,361,2023-05-25 00:00:00,56.66
1074,361,2022-02-23 00:00:00,422.53
1075,361,2022-01-09 00:00:00,891.74
1076,362,2022-07-05 00:00:00,971.26
1077,362,2022-03-01 00:00:00,192.69
1078,362,2022-08-30 00:00:00,412.04
1079,362,2021-10-14 00:00:00,736.68
1080,362,2020-08-07 00:00:00,375.79
1081,363,2023-11-17 00:00:00,236.52
1082,363,2022-10-14 00:00:00,564.56
1083,363,2020-10-28 00:00:00,522.03
1084,364,2020-09-11 00:00:00,784.77
1085,364,2022-12-12 00:00:00,358.67
1086,364,2023-07-03 00:00:00,635.89
1087,364,2021-05-21 00:00:00,46.81
1088,365,2022-04-09 00:00:00,966.09
1089,365,2023-09-01 00:00:00,399.76
1090,365,2020-08-13 00:00:00,739.45
1091,365,2022-12-02 00:00:00,69.98
1092,366,2023-03-27 00:00:00,948.06
1093,366,2023-12-16 00:00:00,950.41
1094,366,2020-05-27 00:00:00,600.76
1095,366,2022-04-18 00:00:00,271.22
1096,366,2023-11-16 00:00:00,730.06
1097,367,2021-03-16 00:00:00,745.38
1098,368,2021-07-11 00:00:00,125.11
1099,369,2023-11-09 00:00:00,45.41
1100,370,2022-09-18 00:00:00,432.44
1101,370,2021-12-02 00:00:00,198.93
1102,370,2021-06-17 00:00:00,414.77
1103,370,2021-06-21 00:00:00,121.37
1104,370,2022-11-27 00:00:00,618.23
1105,371,2021-09-18 00:00:00,761.76
1106,371,2022-11-21 00:00:00,335.8
1107,371,2021-07-13 00:00:00,574.42
1108,371,2022-04-30 00:00:00,601.93
1109,371,2021-09-27 00:00:00,457.19
1110,372,2020-10-05 00:00:00,677.03
1111,372,2022-03-23 00:00:00,26.1
1112,373,2021-09-06 00:00:00,56.72
1113,373,2020-09-06 00:00:00,980.24
1114,374,2022-09-07 00:00:00,816.95
1115,374,2022-03-23 00:00:00,383.09
1116,374,2020-01-15 00:00:00,193.5
1117,374,2021-05-24 00:00:00,392.89
1118,375,2021-08-02 00:00:00,459.36
1119,376,2023-01-30 00:00:00,107.27
1120,377,2023-08-10 00:00:00,518.34
1121,377,2022-06-27 00:00:00,766.67
1122,377,2022-08-11 00:00:00,932.74
1123,377,2021-05-30 00:00:00,112.61
1124,378,2022-07-12 00:00:00,879.54
1125,378,2021-02-15 00:00:00,452.69
1126,379,2023-10-07 00:00:00,21.04
1127,379,2023-12-10 00:00:00,726.66
1128,379,2020-07-04 00:00:00,268.48
1129,379,2021-12-24 00:00:00,312.77
1130,379,2023-12-15 00:00:00,670.22
1131,380,2021-11-13 00:00:00,806.3
1132,381,2020-06-19 00:00:00,48.54
1133,381,2022-08-27 00:00:00,826.0
1134,381,2020-05-13 00:00:00,443.95
1135,381,2020-01-23 00:00:00,38.47
1136,382,2020-06-03 00:00:00,68.38
1137,382,2023-12-20 00:00:00,442.98
1138,382,2021-04-13 00:00:00,821.9
1139,383,2020-01-16 00:00:00,947.62
1140,383,2022-01-22 00:00:00,43.92
1141,384,2022-02-26 00:00:00,654.96
1142,384,2022-06-01 00:00:00,16.7
1143,384,2023-01-19 00:00:00,588.23
1144,385,2023-08-08 00:00:00,922.63
1145,385,2023-08-07 00:00:00,955.71
1146,385,2022-03-20 00:00:00,672.97
1147,386,2022-04-22 00:00:00,762.85
1148,386,2021-10-01 00:00:00,994.92
1149,386,2023-09-04 00:00:00,75.88
1150,387,2023-10-20 00:00:00,499.45
1151,387,2022-12-09 00:00:00,918.37
1152,388,2022-11-30 00:00:00,206.74
1153,388,2023-09-25 00:00:00,756.68
1154,388,2021-01-27 00:00:00,208.61
1155,388,2023-02-19 00:00:00,794.2
1156,389,2021-11-16 00:00:00,53.86
1157,390,2021-03-10 00:00:00,903.73
1158,390,2021-09-14 00:00:00,641.64
1159,390,2022-12-20 00:00:00,679.25
1160,391,2022-08-08 00:00:00,753.41
1161,391,2023-01-15 00:00:00,220.55
1162,391,2022-11-12 00:00:00,581.96
1163,391,2022-08-02 00:00:00,756.79
1164,392,2021-04-01 00:00:00,441.95
1165,392,2023-07-11 00:00:00,29.83
1166,392,2021-07-09 00:00:00,153.12
1167,393,2022-09-25 00:00:00,233.24
1168,393,2022-09-10 00:00:00,998.46
1169,393,2023-09-13 00:00:00,135.58
1170,393,2020-09-22 00:00:00,67.11
1171,394,2021-05-22 00:00:00,649.06
1172,394,2022-08-30 00:00:00,773.34
1173,394,2021-04-05 00:00:00,813.34
1174,394,2022-06-02 00:00:00,723.13
1175,394,2021-01-07 00:00:00,933.35
1176,395,2021-01-15 00:00:00,36.1
1177,395,2021-03-08 00:00:00,414.11
1178,396,2020-01-01 00:00:00,800.64
1179,396,2020-08-17 00:00:00,519.58
1180,397,2023-03-25 00:00:00,142.97
1181,397,2023-06-09 00:00:00,578.22
1182,398,2023-02-19 00:00:00,434.53
1183,398,2021-05-12 00:00:00,890.78
1184,398,2023-11-17 00:00:00,380.61
1185,398,2023-05-16 00:00:00,752.54
1186,398,2021-03-30 00:00:00,60.96
1187,399,2021-12-17 00:00:00,742.09
1188,399,2021-07-31 00:00:00,903.82
1189,399,2021-05-04 00:00:00,876.17
1190,399,2021-04-11 00:00:00,260.4
1191,399,2021-03-06 00:00:00,838.91
1192,400,2023-06-15 00:00:00,276.33
1193,400,2020-08-05 00:00:00,572.78
1194,400,2021-02-24 00:00:00,745.62
1195,400,2023-01-06 00:00:00,74.5
1196,401,2020-08-30 00:00:00,692.46
1197,401,2022-03-24 00:00:00,60.03
1198,401,2023-11-15 00:00:00,476.69
1199,401,2020-11-04 00:00:00,473.48
1200,401,2020-01-05 00:00:00,253.09
1201,402,2020-06-18 00:00:00,597.63
1202,403,2022-11-12 00:00:00,478.65
1203,403,2020-04-17 00:00:00,855.37
1204,403,2023-09-08 00:00:00,729.78
1205,403,2023-06-10 00:00:00,519.03
1206,404,2022-03-13 00:00:00,181.55
1207,404,2022-04-08 00:00:00,975.42
1208,405,2023-01-01 00:00:00,13.73
1209,405,2022-04-22 00:00:00,50.26
1210,405,2022-02-18 00:00:00,492.01
1211,406,2023-04-20 00:00:00,211.98
1212,406,2023-05-11 00:00:00,342.82
1213,406,2021-01-28 00:00:00,466.28
1214,406,2022-05-09 00:00:00,288.61
1215,406,2023-10-30 00:00:00,266.42
1216,407,2022-05-30 00:00:00,769.32
1217,408,2023-11-24 00:00:00,297.33
1218,408,2022-02-04 00:00:00,988.08
1219,408,2021-02-13 00:00:00,371.91
1220,408,2020-03-06 00:00:00,525.52
1221,409,2021-03-06 00:00:00,610.57
1222,409,2021-11-03 00:00:00,836.35
1223,410,2021-10-09 00:00:00,530.53
1224,410,2021-09-30 00:00:00,44.86
1225,410,2020-05-10 00:00:00,145.99
1226,411,2021-07-03 00:00:00,69.32
1227,411,2022-01-26 00:00:00,502.13
1228,411,2021-06-30 00:00:00,775.24
1229,411,2020-07-18 00:00:00,883.53
1230,411,2020-07-23 00:00:00,938.76
1231,412,2021-02-25 00:00:00,713.25
1232,412,2020-09-25 00:00:00,833.21
1233,412,2022-09-10 00:00:00,454.26
1234,412,2023-05-31 00:00:00,521.55
1235,412,2020-12-26 00:00:00,24.88
1236,413,2023-08-04 00:00:00,128.9
1237,414,2020-06-21 00:00:00,363.19
1238,414,2023-12-16 00:00:00,936.5
1239,414,2022-10-01 00:00:00,160.93
1240,414,2021-08-24 00:00:00,625.6
1241,415,2022-07-28 00:00:00,782.15
1242,415,2023-06-23 00:00:00,637.24
1243,416,2022-08-16 00:00:00,349.62
1244,416,2020-07-25 00:00:00,154.9
1245,416,2022-11-15 00:00:00,550.27
1246,416,2022-05-12 00:00:00,476.09
1247,416,2020-08-02 00:00:00,198.51
1248,417,2020-03-15 00:00:00,556.51
1249,417,2023-05-27 00:00:00,353.84
1250,417,2023-10-19 00:00:00,463.64
1251,418,2021-08-05 00:00:00,57.23
1252,418,2022-08-14 00:00:00,732.86
1253,418,2020-12-14 00:00:00,127.06
1254,419,2023-08-04 00:00:00,247.13
1255,419,2022-05-03 00:00:00,348.23
1256,420,2020-05-19 00:00:00,257.39
1257,420,2020-04-28 00:00:00,745.49
1258,420,2021-07-08 00:00:00,398.67
1259,421,2023-08-03 00:00:00,498.86
1260,421,2023-09-05 00:00:00,782.97
1261,421,2020-02-03 00:00:00,209.2
1262,422,2022-08-22 00:00:00,282.43
1263,423,2023-10-20 00:00:00,81.29
1264,423,2023-07-21 00:00:00,101.67
1265,423,2023-11-01 00:00:00,968.19
1266,424,2023-10-06 00:00:00,643.61
1267,424,2020-09-17 00:00:00,463.63
1268,424,2022-06-15 00:00:00,599.47
1269,424,2021-06-14 00:00:00,79.93
1270,424,2021-06-27 00:00:00,391.56
1271,425,2020-08-06 00:00:00,738.38
1272,425,2021-07-02 00:00:00,904.1
1273,425,2023-09-25 00:00:00,329.79
1274,426,2022-01-21 00:00:00,948.67
1275,426,2020-04-23 00:00:00,995.9
1276,426,2023-11-26 00:00:00,684.87
1277,426,2022-10-06 00:00:00,531.75
1278,426,2020-02-26 00:00:00,551.56
1279,427,2023-06-02 00:00:00,132.84
1280,427,2023-10-23 00:00:00,82.02
1281,428,2022-08-05 00:00:00,709.84
1282,428,2023-05-02 00:00:00,782.13
1283,428,2023-11-11 00:00:00,547.26
1284,428,2020-04-12 00:00:00,696.44
1285,428,2020-07-29 00:00:00,58.78
1286,429,2021-07-07 00:00:00,737.02
1287,430,2020-03-27 00:00:00,236.53
1288,430,2021-07-03 00:00:00,626.49
1289,430,2023-02-28 00:00:00,740.38
1290,430,2023-08-15 00:00:00,10.54
1291,430,2023-01-17 00:00:00,192.14
1292,431,2023-02-04 00:00:00,225.17
1293,432,2021-09-12 00:00:00,462.19
1294,432,2020-08-18 00:00:00,160.56
1295,433,2021-05-19 00:00:00,791.89
1296,434,2021-08-05 00:00:00,504.85
1297,434,2023-05-28 00:00:00,712.04
1298,434,2020-09-24 00:00:00,814.9
1299,435,2020-06-24 00:00:00,643.82
1300,435,2021-11-07 00:00:00,849.57
1301,435,2023-08-29 00:00:00,865.84
1302,435,2021-03-07 00:00:00,584.6
1303,435,2021-10-13 00:00:00,214.83
1304,436,2020-05-31 00:00:00,228.3
1305,436,2023-09-17 00:00:00,831.36
1306,437,2020-09-12 00:00:00,131.97
1307,437,2023-06-22 00:00:00,782.73
1308,438,2023-11-10 00:00:00,820.56
1309,438,2020-03-13 00:00:00,139.7
1310,438,2020-01-11 00:00:00,152.99
1311,438,2022-04-19 00:00:00,149.99
1312,438,2021-08-23 00:00:00,470.71
1313,439,2020-07-06 00:00:00,342.18
1314,440,2023-05-11 00:00:00,592.08
